isco_code,occupation,task,vector,difficulty_threshold,time_weight_pct,machine_credit_2026
2113,Chemists,Plan laboratory experiments to confirm feasibility of processes and techniques used in the production of materials with special characteristics.,C_G,0.6,10.5,0.44
2113,Chemists,"Conducting research and improving or developing concepts, instruments, theories and operational methods related to chemistry.",C_G,0.7,7.8,0.261
2113,Chemists,"Conducting experiments, tests and analyses to investigate chemical composition and energy and chemical changes in various natural or synthetic substances, materials and products.",C_G,0.6,7.8,0.44
2113,Chemists,"Developing procedures for environmental control, quality control and various other procedures for manufacturers or users.",C_G,0.6,7.8,0.44
2113,Chemists,Conducting programs of sample and data collection and analysis to identify and quantify environmental toxicants.,C_G,0.6,7.8,0.44
2113,Chemists,"Participating in interdisciplinary research and development projects working with chemical engineers, biologists, microbiologists, agronomists, geologists or other professionals.",C_G,0.7,7.8,0.261
2113,Chemists,Using micro-organisms to convert substances into new compounds.,C_G,0.6,7.8,0.44
2113,Chemists,Preparing scientific papers and reports.,C_G,0.7,7.8,0.261
3512,Computing Techs,Oversee the daily performance of computer systems.,C_R,0.43,13.7,0.933
3512,Computing Techs,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",C_G,0.6,11.8,0.44
3512,Computing Techs,"Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.",Phi_U,0.43,13.4,0.096
3512,Computing Techs,Answer user inquiries regarding computer software or hardware operation to resolve problems.,C_G,0.6,14.9,0.44
3512,Computing Techs,"Install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.",Phi_U,0.52,13.1,0.049
3512,Computing Techs,Enter commands and observe system functioning to verify correct operations and detect errors.,C_R,0.43,12.3,0.933
3512,Computing Techs,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",C_R,0.43,11.9,0.933
3512,Computing Techs,"Consulting user guides, technical manuals and other documents to research and implement solutions.",C_G,0.55,9.0,0.54
3141,Lab Techs,"Monitor and observe experiments, recording production and test data for evaluation by research personnel.",C_R,0.5,11.0,0.889
3141,Lab Techs,"Provide technical support and services for scientists and engineers working in fields such as agriculture, environmental science, resource management, biology, and health sciences.",C_G,0.6,10.7,0.44
3141,Lab Techs,Keep detailed logs of all work-related activities.,C_R,0.35,19.7,0.964
3141,Lab Techs,"Assisting in designing, setting up and conducting experiments.",C_G,0.6,7.7,0.44
3141,Lab Techs,"Setting up, calibrating, operating and maintaining laboratory instruments and equipment.",C_G,0.6,7.7,0.44
3141,Lab Techs,"Collecting and preparing specimens and samples, chemical solutions and slides and growing cultures for use in experiments.",Phi_U,0.6,7.7,0.027
3141,Lab Techs,Performing routine field and laboratory tests.,C_G,0.52,7.7,0.599
3141,Lab Techs,Monitoring experiments to ensure adherence to correct laboratory quality control procedures and health and safety guidelines.,P_A,0.65,7.7,0.69
3141,Lab Techs,"Making observations of tests, and analyzing, calculating, recording and reporting test results using appropriate scientific methods.",C_G,0.7,7.7,0.261
3141,Lab Techs,Using computers to develop models and analyze data.,C_G,0.7,12.1,0.261
2411,Accountants and Auditors,"Report to management about asset utilization and audit results, and recommend changes in operations and financial activities.",C_G,0.6,10.6,0.44
2411,Accountants and Auditors,"Supervise auditing of establishments, and determine scope of investigation required.",C_G,0.66,10.7,0.327
2411,Accountants and Auditors,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",C_R,0.58,10.7,0.808
2411,Accountants and Auditors,Analyze monthly department budgeting and accounting reports to maintain expenditure controls.,C_G,0.55,10.4,0.54
2411,Accountants and Auditors,"Advising on, planning and installing budgetary, accounts controlling and other accounting policies and systems.",C_G,0.55,7.2,0.54
2411,Accountants and Auditors,"Preparing and certifying financial statements for presentation to management, shareholders and statutory or other bodies.",C_G,0.65,7.2,0.345
2411,Accountants and Auditors,"Preparing tax returns, advising on taxation problems and contesting disputed claims before tax officials.",C_G,0.6,7.2,0.44
2411,Accountants and Auditors,Preparing or reporting on profit forecasts and budgets.,C_G,0.7,7.2,0.261
2411,Accountants and Auditors,"Conducting financial investigations in such matters as suspected fraud, insolvency and bankruptcy.",C_G,0.65,7.2,0.345
2411,Accountants and Auditors,Auditing accounts and bookkeeping records.,C_G,0.6,7.2,0.44
2411,Accountants and Auditors,"Conducting investigations and advising management on financial aspects of productivity, stockholdings, sales, new products, etc.",C_G,0.6,7.2,0.44
2411,Accountants and Auditors,Devising and controlling a system to determine unit cost of products and services.,C_G,0.6,7.2,0.44
2413,Financial Analysts,Analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,C_G,0.6,15.8,0.44
2413,Financial Analysts,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",C_G,0.6,14.2,0.44
2413,Financial Analysts,"Analyze financial data, such as income growth, quality of management, and market share to determine expected profitability of loans.",C_G,0.6,14.2,0.44
2413,Financial Analysts,"Analyzing financial information to produce forecasts of business, industry, and economic conditions for use in making investment decisions.",C_G,0.7,9.3,0.261
2413,Financial Analysts,"Maintaining knowledge and staying abreast of developments in the fields of industrial technology, business, finance, and economic theory.",C_G,0.55,9.3,0.54
2413,Financial Analysts,"Interpreting data affecting investment programs, such as price, yield, stability, future trends in investment risks, and economic influences.",C_G,0.6,9.3,0.44
2413,Financial Analysts,"Monitoring economic, industrial, and corporate developments through analysis of information obtained from financial publications and services, investment banking firms, government agencies, trade p...",C_G,0.6,9.3,0.44
2413,Financial Analysts,Determining the prices at which securities should be syndicated and offered to the public.,C_G,0.65,9.3,0.345
2413,Financial Analysts,Preparing plans of action for investment based on financial analyses. (h) evaluating and comparing the relative quality of various securities in a given industry.,C_G,0.6,9.3,0.44
2422,Policy Professionals,Liaising and consulting with program administrators and other interested parties to identify policy needs.,C_G,0.7,19.4,0.261
2422,Policy Professionals,Reviewing existing policies and legislation to identify anomalies and out-of-date provisions.,C_G,0.55,13.4,0.54
2422,Policy Professionals,"Researching social, economic and industrial trends, and client expectations of programs and services provided.",C_G,0.7,13.4,0.261
2422,Policy Professionals,"Formulating and analyzing policy options, preparing briefing papers and recommendations for policy changes, and advising on preferred options.",C_G,0.55,13.4,0.54
2422,Policy Professionals,"Assessing impacts, financial implications, interactions with other programs and political and administrative feasibility of policies.",C_G,0.7,13.4,0.261
2422,Policy Professionals,Conducting threat and risk assessments and developing responses.,C_G,0.48,13.4,0.673
2422,Policy Professionals,Reviewing operations and programs to ensure consistency with policies of the organization.,C_G,0.55,13.4,0.54
1222,Public Relations,"Plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",S_E,0.55,10.6,0.168
1222,Public Relations,"Inspect layouts and advertising copy, and edit scripts, audio, video, and other promotional material for adherence to specifications.",C_R,0.43,10.9,0.933
